"UMAP_1"	"UMAP_2"
"aMIDMSOE14RP14_156"	-5.23214152778842	-3.51726821694896
"aMIDMSOE14RP14_159"	-6.77996066536166	-5.18332866464183
"aMIDMSOE14RP14_160"	-4.43294719185092	-3.17089132104442
"aMIDMSOE14RP14_161"	4.44504114661954	-1.06568244729564
"aMIDMSOE14RP14_162"	-7.65694955314853	-2.27018169198558
"aMIDMSOE14RP14_164"	8.65481277976773	-0.576442277770496
"aMIDMSOE14RP14_165"	-4.9326758715079	-1.65210775170848
"aMIDMSOE14RP14_168"	8.58602091346524	2.7593366738744
"aMIDMSOE14RP14_172"	-2.58379653419711	-0.478418863158679
"aMIDMSOE14RP14_173"	-5.89969829048373	-4.06738952432201
"aMIDMSOE14RP14_175"	-3.69180205787875	-2.10375312600658
"aMIDMSOE14RP14_176"	8.1200413373544	3.44907000030949
"aMIDMSOE14RP14_177"	-7.12707475151278	-1.45701221261547
"aMIDMSOE14RP14_179"	-4.26756003822543	-3.52768329415844
"aMIDMSOE14RP14_181"	-5.14655259575107	-4.39708141122386
"aMIDMSOE14RP14_182"	9.07873770271085	-0.198817766051746
"aMIDMSOE14RP14_183"	-0.636826548235197	1.33656855787709
"aMIDMSOE14RP14_184"	8.05898281608365	3.4610316988416
"aMIDMSOE14RP14_189"	-8.9503760668204	-4.03447440896556
"aMIDMSOE14RP14_190"	-1.13692716087558	2.7892633315511
"aMIDMSOE14RP15_6"	4.8338937429025	-1.03841260705516
"aMIDMSOE14RP15_7"	8.82015511070035	1.24174424375966
"aMIDMSOE14RP15_8"	7.92351051841519	0.0920986768193481
"aMIDMSOE14RP15_9"	-9.38624051536777	-3.85604862008617
"aMIDMSOE14RP15_12"	-5.85929444755771	-2.89045814309642
"aMIDMSOE14RP15_14"	-7.62328103508212	-5.12312797341869
"aMIDMSOE14RP15_15"	-5.92230800117709	-4.74479678903148
"aMIDMSOE14RP15_20"	-1.42062881912448	3.76926528777554
"aMIDMSOE14RP15_21"	8.23547455344937	-0.603376424651599
"aMIDMSOE14RP15_23"	9.03940626655362	0.345774852890515
"aMIDMSOE14RP15_24"	6.01589294944547	-0.800378358703113
"aMIDMSOE14RP15_27"	7.76821228538297	-1.03886846337841
"aMIDMSOE14RP15_29"	9.34485479865811	0.660230600494885
"aMIDMSOE14RP15_30"	-7.45807317222812	-3.99394038949535
"aMIDMSOE14RP15_33"	-5.29516032661654	-4.91293815408275
"aMIDMSOE14RP15_34"	-1.11362317527987	1.59422131742909
"aMIDMSOE14RP15_39"	-2.51869109596469	-0.636122739654041
"aMIDMSOE14RP15_40"	-1.60559752907016	3.34154638018086
"aMIDMSOE14RP15_41"	-5.0294046732352	-4.33970359597728
"aMIDMSOE14RP15_44"	7.89989515815518	-0.459161794524646
"aMIDMSOE14RP15_45"	-4.09810594047763	-0.727926290374255
"aMIDMSOE14RP15_46"	-6.71622279609897	-5.11052707467601
"aMIDMSOE14RP15_47"	7.8425173429086	-0.124963319640613
"aMIDMSOE14RP15_48"	-1.43009785141208	3.14049127067997
"aMIDMSOE14RP15_50"	-1.55331638778903	3.71219020451977
"aMIDMSOE14RP15_53"	-5.29179862465121	-4.75453761849926
"aMIDMSOE14RP15_54"	-1.14199307884433	0.985269271988416
"aMIDMSOE14RP15_55"	-4.1298308702872	-3.26097301278636
"aMIDMSOE14RP15_59"	6.67852922950528	-0.261805570464587
"aMIDMSOE14RP15_60"	8.59681984458707	2.99546488489583
"aMIDMSOE14RP15_61"	8.28371330772183	-0.489912069182849
"aMIDMSOE14RP15_62"	-5.48723128761508	-4.81535056863353
"aMIDMSOE14RP15_63"	-6.41956428016879	-5.32523826394603
"aMIDMSOE14RP15_67"	-5.85129884208896	-5.60026840005443
"aMIDMSOE14RP15_69"	-7.1131539675162	-5.46658042703197
"aMIDMSOE14RP15_71"	-3.86212066139438	-2.56596616540477
"aMIDMSOE14RP15_72"	-4.09753755058505	-3.2253656748347
"aMIDMSOE14RP15_73"	8.22536512885831	3.41072084869816
"aMIDMSOE14RP15_76"	-2.10638335670688	0.251919471878552
"aMIDMSOE14RP15_79"	9.42438646827481	0.144842111725354
"aMIDMSOE14RP15_80"	-4.97683433021762	-3.20942310128734
"aMIDMSOE14RP15_82"	-6.31125882591464	-2.81742910180614
"aMIDMSOE14RP15_84"	8.33168551002286	-0.794734514098621
"aMIDMSOE14RP15_85"	-7.59908917869784	-1.74367336068676
"aMIDMSOE14RP15_87"	8.21285053764127	3.35829540457203
"aMIDMSOE14RP15_88"	8.54303976569913	-0.95577195916698
"aMIDMSOE14RP15_89"	7.42805859123014	-0.451551473479724
"aMIDMSOE14RP15_90"	-5.40374997581698	-1.41210225854442
"aMIDMSOE14RP15_91"	-6.12243798698642	-2.81507066522167
"aMIDMSOE14RP15_92"	-5.97013429130771	-5.59647849832103
"aMIDMSOE14RP15_93"	-7.34976438011386	-1.75540498529003
"aMIDMSOE14RP15_94"	6.19592329536222	-0.485871827941394
"aMIDMSOE14RP15_95"	9.19191214118741	0.41265746321156
"aMIDMSOE14RP15_96"	-7.3286719652579	-5.34147933755443
"aMIDMSOE14RP16_100"	9.90766951118253	0.414690458435559
"aMIDMSOE14RP16_101"	6.44812389884732	-0.434731996398425
"aMIDMSOE14RP16_103"	-1.57660296882846	2.72607835497334
"aMIDMSOE14RP16_104"	8.84629866157315	-0.0499453905634644
"aMIDMSOE14RP16_107"	8.62850328956388	1.05074616636708
"aMIDMSOE14RP16_108"	-4.34256032432773	-2.95789722238109
"aMIDMSOE14RP16_109"	7.48946091209195	-0.309287107329822
"aMIDMSOE14RP16_111"	8.02632423911832	3.60778202976658
"aMIDMSOE14RP16_112"	-0.38978186573245	1.97817774977162
"aMIDMSOE14RP16_113"	8.42589088950894	2.97130140032246
"aMIDMSOE14RP16_115"	-5.60552314247348	-3.95953372750804
"aMIDMSOE14RP16_116"	6.67384668861173	-1.01288083825634
"aMIDMSOE14RP16_118"	8.036492791517	-0.756904638152576
"aMIDMSOE14RP16_119"	-5.91534951652743	-5.32202247415111
"aMIDMSOE14RP16_120"	-9.18070844139316	-3.59240678582714
"aMIDMSOE14RP16_122"	9.31617685828946	0.672104799408459
"aMIDMSOE14RP16_124"	-5.25484422172763	-1.15634874139354
"aMIDMSOE14RP16_125"	8.64571758781217	2.6719492312856
"aMIDMSOE14RP16_127"	-2.32647088493564	-0.426417386870837
"aMIDMSOE14RP16_128"	-2.22516826118686	0.316156112808728
"aMIDMSOE14RP16_135"	-0.646663341181059	2.71573396887257
"aMIDMSOE14RP16_136"	-4.35163119758822	-1.35908607278392
"aMIDMSOE14RP16_138"	-7.47609952415683	-1.90146402154491
"aMIDMSOE14RP16_140"	-4.00193170036532	-1.85082725320385
"aMIDMSOE14RP16_142"	8.24495216880582	3.44418885673954
"aMIDMSOE14RP16_143"	2.587065306051	5.1553077336736
"aMIDMSOE14RP16_144"	-7.59933713402011	-5.24868873391674
"aMIDMSOE14RP16_145"	-8.35271218742587	-4.11047462258861
"aMIDMSOE14RP16_148"	-2.10086039032199	-0.160926378112292
"aMIDMSOE14RP16_149"	-1.06900623764255	3.27578427757695
"aMIDMSOE14RP16_150"	10.3118748334482	-0.159517324309802
"aMIDMSOE14RP16_151"	8.17666574989102	0.340478622574353
"aMIDMSOE14RP16_152"	-0.450653705255766	2.33477493490651
"aMIDMSOE14RP16_158"	-2.40660289253451	-0.538871324401355
"aMIDMSOE14RP16_160"	-1.31372717346408	2.45254012312367
"aMIDMSOE14RP16_166"	9.72092863593839	0.808151447433972
"aMIDMSOE14RP16_167"	-0.5375719400809	2.1740928527303
"aMIDMSOE14RP16_170"	-7.44546369041659	-3.48244336877391
"aMIDMSOE14RP16_171"	8.45955797706388	2.86388083662465
"aMIDMSOE14RP16_173"	5.01337334190152	-0.702961957793689
"aMIDMSOE14RP16_175"	6.12979361091397	-0.919882333617664
"aMIDMSOE14RP16_176"	9.65073534522794	-0.0606217745356323
"aMIDMSOE14RP16_183"	8.60924908195279	2.78304632868245
"aMIDMSOE14RP16_184"	-0.461707029001493	1.61705609526112
"aMIDMSOE14RP16_186"	-5.84084800209262	-5.48454479013011
"aMIDMSOE14RP16_188"	-7.2784314485953	-1.73154262338207
"aMIDMSOE14RP16_189"	-2.39001873459079	-0.569617307525134
"aMIDMSOE14RP16_191"	5.07895943198941	-0.942040479522205
"aMIDMSOE14RP16_192"	-2.00378778900363	0.337141239304089
"aMIDMSO_Bismark_1_2"	4.38665148292325	6.43331023420765
"aMIDMSO_Bismark_1_3"	0.204072680814486	4.41691102947667
"aMIDMSO_Bismark_1_17"	0.482533779485445	4.160207131166
"aMIDMSO_Bismark_1_19"	1.4586350885465	4.92858638729527
"aMIDMSO_Bismark_1_35"	-0.10159769977786	4.24810627963021
"aMIDMSO_Bismark_1_49"	8.01244207893155	2.81516977514698
"aMIDMSO_Bismark_1_51"	1.66300376926206	4.83054753508046
"aMIDMSO_Bismark_1_65"	1.29668154989026	4.87106593813374
"aMIDMSO_Bismark_1_67"	0.215919103963595	3.9718650069423
"aMIDMSO_Bismark_1_83"	1.72234639201901	4.90765633549168
"aMIDMSO_Bismark_2_98"	2.48390206371091	4.82319267954304
"aMIDMSO_Bismark_2_99"	1.50416290436528	5.08300241198018
"aMIDMSO_Bismark_2_145"	-0.242725047724027	3.94126960750296
"aMIDMSO_Bismark_2_161"	8.1797828343942	2.60758837427571
"aMIDMSO_Bismark_2_163"	1.49467864309094	5.1100686427541
"aMIDMSO_Bismark_2_178"	2.19188627277158	4.7025729056783
"aMIDMSO_Bismark_3_1"	0.0215096739365865	3.9160641666837
"aMIDMSO_Bismark_3_2"	3.97078868423245	6.56294461454823
"aMIDMSO_Bismark_3_3"	2.01836391959928	5.08424993719532
"aMIDMSO_Bismark_3_19"	0.178361382825594	3.8718046333976
"aMIDMSO_Bismark_3_34"	2.28537460838101	4.9475206371732
"aMIDMSO_Bismark_3_35"	1.26901110683225	4.65155591930821
"aMIDMSO_Bismark_3_50"	4.32172962699674	6.27799507345631
"aMIDMSO_Bismark_4_97"	4.29382869277738	6.27231403555348
"aMIDMSO_Bismark_4_98"	4.4534415868356	5.86718853678181
"aMIDMSO_Bismark_4_113"	2.46644934688352	4.90760436024144
"aMIDMSO_Bismark_4_114"	2.15461072002194	5.35548802580311
"aMIDMSO_Bismark_4_129"	0.0564975408150961	4.07450915988162
"aMIDMSO_Bismark_4_178"	0.172384169442873	4.50593053664639
"aMIEPZE14RP1_1"	-6.57820037330844	-1.25087455544994
"aMIEPZE14RP1_2"	-7.763875517504	-1.94069055352733
"aMIEPZE14RP1_3"	4.64468833480618	-0.755816495757556
"aMIEPZE14RP1_4"	-7.58966115440585	-1.89078191552684
"aMIEPZE14RP1_5"	-6.74273208107211	-3.3843331697993
"aMIEPZE14RP1_6"	7.28325697456143	-0.797053373198962
"aMIEPZE14RP1_7"	-7.35370877708652	-1.33675006661937
"aMIEPZE14RP1_8"	-8.18955472435214	-4.65051368508861
"aMIEPZE14RP1_9"	-7.77846959556796	-2.01111367974803
"aMIEPZE14RP1_10"	-1.45119360412814	3.70151852931454
"aMIEPZE14RP1_11"	-5.55207017387607	-3.78793720040844
"aMIEPZE14RP1_12"	4.05161973510526	-1.07007840905712
"aMIEPZE14RP1_13"	-3.44592193092563	-0.411195314269519
"aMIEPZE14RP1_14"	-6.25150445427157	-3.05779317651317
"aMIEPZE14RP1_15"	-7.42631963218905	-1.48619369302318
"aMIEPZE14RP1_16"	4.6890430120065	-0.851824796538806
"aMIEPZE14RP1_17"	5.07201143775723	-0.437556302886462
"aMIEPZE14RP1_18"	6.11600824867032	-0.957627332549548
"aMIEPZE14RP1_19"	-7.33141759361484	-1.21857932839916
"aMIEPZE14RP1_20"	-8.71592858757236	-3.16210893426464
"aMIEPZE14RP1_21"	-6.41155675377109	-1.22155145440624
"aMIEPZE14RP1_22"	-2.37005332435824	-0.0769181612543823
"aMIEPZE14RP1_23"	-5.53551915611484	-1.02114299569652
"aMIEPZE14RP1_24"	-9.09050610985019	-4.49247077737377
"aMIEPZE14RP1_25"	-5.14665082420566	-3.45944122109935
"aMIEPZE14RP1_26"	-6.45731643165805	-3.40924934182689
"aMIEPZE14RP1_27"	8.28624102149747	3.10796662535145
"aMIEPZE14RP1_28"	-7.12217572654941	-1.43374637399242
"aMIEPZE14RP1_29"	6.18863674674771	-1.01409248147533
"aMIEPZE14RP1_30"	-1.60123661483981	3.71175139512494
"aMIEPZE14RP1_31"	7.98297401939176	0.16435309614613
"aMIEPZE14RP1_32"	-1.68219831909396	0.698492252487683
"aMIEPZE14RP1_33"	-4.0091729494498	-1.12012485299633
"aMIEPZE14RP1_34"	-7.95866540397861	-4.44285873208568
"aMIEPZE14RP1_36"	-7.04277471031405	-5.55169681344554
"aMIEPZE14RP1_37"	-1.25937393631198	2.56825646128132
"aMIEPZE14RP1_38"	4.57318159614347	-1.17688039575145
"aMIEPZE14RP1_39"	-1.1299996706412	2.09178158010914
"aMIEPZE14RP1_40"	6.46846720252774	-0.727705037932849
"aMIEPZE14RP1_41"	9.64162203346036	0.242479765076184
"aMIEPZE14RP1_42"	5.23830076728604	-0.747407949309802
"aMIEPZE14RP1_43"	8.67946192298673	0.108640396255994
"aMIEPZE14RP1_44"	-8.05582765068271	-2.4532881144099
"aMIEPZE14RP1_45"	10.117360558851	0.813540660995984
"aMIEPZE14RP1_46"	-4.36214402641513	-1.30133537087963
"aMIEPZE14RP1_47"	-8.98009255851962	-3.35638908181713
"aMIEPZE14RP1_48"	10.266229119642	-0.200973546843982
"aMIEPZE14RP1_49"	7.81270119224332	-0.0570850733332398
"aMIEPZE14RP1_50"	-9.0377955767081	-3.74614909921215
"aMIEPZE14RP1_51"	-5.68882754768588	-3.29578307900951
"aMIEPZE14RP1_52"	8.95500322852872	0.271301233429456
"aMIEPZE14RP1_54"	8.91383072410367	0.682379448074841
"aMIEPZE14RP1_55"	9.79399057899259	0.66824361051991
"aMIEPZE14RP1_56"	-7.27069619621493	-1.85858587060497
"aMIEPZE14RP1_57"	-5.63024667228915	-2.48118118081615
"aMIEPZE14RP1_58"	8.51211878333829	2.59938486780598
"aMIEPZE14RP1_59"	-3.86404422249057	-0.713218725066638
"aMIEPZE14RP1_60"	-1.13203552688815	1.63792105879261
"aMIEPZE14RP1_61"	-7.03385880912997	-5.29983619485424
"aMIEPZE14RP1_62"	-6.0766139360831	-1.47859147820995
"aMIEPZE14RP1_63"	7.18379589591764	-0.714370763640857
"aMIEPZE14RP1_64"	-9.19019368614413	-4.48505500588939
"aMIEPZE14RP1_65"	7.39220520530484	0.123339855331921
"aMIEPZE14RP1_66"	-6.88974669899203	-3.81956008706615
"aMIEPZE14RP1_67"	-9.13393739189364	-3.63028816018627
"aMIEPZE14RP1_68"	7.81643053565763	-0.0943012598566773
"aMIEPZE14RP1_69"	-0.802904281275053	2.37518986429646
"aMIEPZE14RP1_70"	-1.01472190345981	1.46669384207203
"aMIEPZE14RP1_71"	5.13695475135587	-1.0794973734431
"aMIEPZE14RP1_72"	9.21645685706876	0.85962315763905
"aMIEPZE14RP1_73"	-1.38228896583774	1.65374299253895
"aMIEPZE14RP1_74"	9.12895723853848	0.0730776425786255
"aMIEPZE14RP1_75"	-7.32088616813876	-1.94673637185619
"aMIEPZE14RP1_76"	8.15090414558194	2.31133600439503
"aMIEPZE14RP1_77"	-8.57460931267001	-4.32380298409984
"aMIEPZE14RP1_78"	-2.39501527275302	0.553370201248669
"aMIEPZE14RP1_79"	-0.348397645609159	1.79985567297413
"aMIEPZE14RP1_80"	8.24907013450406	0.359469616074109
"aMIEPZE14RP1_83"	-6.01039794410922	-1.77332309518383
"aMIEPZE14RP1_84"	-3.78811410392978	-1.44599727426097
"aMIEPZE14RP1_85"	-4.39432481254794	-1.42374042306469
"aMIEPZE14RP1_86"	-0.741381439821501	1.99472757543995
"aMIEPZE14RP1_87"	6.96164413963101	-0.753283536773181
"aMIEPZE14RP1_88"	-6.59751275505282	-3.84400037560985
"aMIEPZE14RP1_89"	-3.56145003761508	-1.00243095193431
"aMIEPZE14RP1_90"	9.89228388343595	-0.476012266021228
"aMIEPZE14RP1_91"	9.60521074805997	0.567140304703259
"aMIEPZE14RP1_92"	7.32753893409513	-0.946236169677234
"aMIEPZE14RP1_93"	-9.09562257255771	-4.19638065133617
"aMIEPZE14RP1_94"	9.65950628791593	-0.306418454986072
"aMIEPZE14RP1_95"	-3.05406526054599	0.045206987518811
"aMIEPZE14RP1_96"	-6.06341794456698	-1.26008991036937
"aMIEPZE14RP2_99"	8.30341955695889	-0.149782693725085
"aMIEPZE14RP2_100"	-6.40181640114047	-1.53260139260814
"aMIEPZE14RP2_101"	10.1001476911142	0.0765013333745239
"aMIEPZE14RP2_102"	10.3808865216806	0.156510078568005
"aMIEPZE14RP2_103"	-4.41085866417148	-3.71452525888011
"aMIEPZE14RP2_104"	-7.83448556389071	-4.16163638864086
"aMIEPZE14RP2_105"	5.32615801368497	-0.829022443633533
"aMIEPZE14RP2_106"	-6.28698876823642	-3.02138904367015
"aMIEPZE14RP2_107"	-7.24767449821689	-5.49564746652172
"aMIEPZE14RP2_108"	9.47499987159513	-0.339065587859607
"aMIEPZE14RP2_109"	-6.74907782997348	-3.64761356149242
"aMIEPZE14RP2_110"	10.4072003034189	0.243194067139172
"aMIEPZE14RP2_111"	9.41032263313077	-0.528146779876209
"aMIEPZE14RP2_114"	4.54639407668851	-0.897157705169177
"aMIEPZE14RP2_115"	-8.40601876701571	-4.57180503640697
"aMIEPZE14RP2_117"	8.9957418111398	0.667669737000012
"aMIEPZE14RP2_118"	-1.34961155380465	1.40326973165944
"aMIEPZE14RP2_119"	-6.31191972221591	-1.08215144906566
"aMIEPZE14RP2_120"	-5.74026730980136	-1.28206208978221
"aMIEPZE14RP2_121"	-1.18935707535007	1.42073675360157
"aMIEPZE14RP2_122"	-7.7336602541373	-4.08144191537426
"aMIEPZE14RP2_123"	7.9692754415109	2.71482070650532
"aMIEPZE14RP2_125"	-1.35040214981296	3.61888488497212
"aMIEPZE14RP2_126"	-6.28959659065463	-3.47499803338573
"aMIEPZE14RP2_127"	-7.68119100059726	-3.87327626977489
"aMIEPZE14RP2_128"	-9.22713712181308	-3.62375787530468
"aMIEPZE14RP2_130"	-6.63869574989535	-4.17935851846263
"aMIEPZE14RP2_131"	2.34082075629972	4.54298608865216
"aMIEPZE14RP2_132"	6.10319181953214	-1.11611226831005
"aMIEPZE14RP2_134"	-3.78442052330234	-1.85309032235668
"aMIEPZE14RP2_135"	-3.71046021904208	-0.944078958373523
"aMIEPZE14RP2_136"	6.35375114951871	-0.433064496856189
"aMIEPZE14RP2_137"	4.62468644653104	-1.2682614687495
"aMIEPZE14RP2_138"	10.4328312543466	0.33789464201405
"aMIEPZE14RP2_139"	-8.06419518913486	-4.3301716211848
"aMIEPZE14RP2_140"	-6.50818637336947	-5.73952297006176
"aMIEPZE14RP2_141"	-2.19666937317111	-0.363913572173572
"aMIEPZE14RP2_142"	-3.8907008501456	-1.47521880898998
"aMIEPZE14RP2_143"	-0.852877053873319	2.3515351649709
"aMIEPZE14RP2_144"	8.60355183158658	-0.532144105773425
"aMIEPZE14RP2_145"	4.29753800903104	-1.01616290841625
"aMIEPZE14RP2_146"	-6.3235884043143	-2.74410823617504
"aMIEPZE14RP2_147"	-6.69872954811313	-1.34002069268749
"aMIEPZE14RP2_148"	10.214359727247	0.454368793625378
"aMIEPZE14RP2_149"	-9.13042119468905	-3.8706899050288
"aMIEPZE14RP2_150"	5.58128925834439	-0.927405870299792
"aMIEPZE14RP2_151"	-3.05765107597568	-1.03008893762157
"aMIEPZE14RP2_152"	10.4796719220712	0.0591354009099243
"aMIEPZE14RP2_153"	-6.65774110283114	-3.80396226678417
"aMIEPZE14RP2_154"	-6.61565593208529	-4.33584598336742
"aMIEPZE14RP2_155"	-8.86409810508944	-4.42495540414379
"aMIEPZE14RP2_156"	-7.29560998405673	-3.43171695504711
"aMIEPZE14RP2_157"	7.89296242271207	0.473841869492078
"aMIEPZE14RP2_158"	10.3180002835824	-0.101621187072253
"aMIEPZE14RP2_159"	6.48492476020597	-0.8240156534724
"aMIEPZE14RP2_160"	9.4570250180795	0.42540308203175
"aMIEPZE14RP2_161"	9.89228960548184	0.478351556915784
"aMIEPZE14RP2_163"	-6.54256871666171	-1.15695623193309
"aMIEPZE14RP2_164"	-4.50607875313022	-3.33088973794506
"aMIEPZE14RP2_165"	-7.86014607872226	-2.38829234872386
"aMIEPZE14RP2_166"	6.79357620750211	-0.468203580718494
"aMIEPZE14RP2_167"	1.25909092698834	4.62340577806904
"aMIEPZE14RP2_168"	6.77432199989102	-0.550910985808826
"aMIEPZE14RP2_171"	-7.74865678276278	-4.51964954171703
"aMIEPZE14RP2_172"	-6.16676476921298	-5.33713725839183
"aMIEPZE14RP2_174"	-1.07295087303378	3.15511449541523
"aMIEPZE14RP2_175"	8.69280382667325	0.098725282806897
"aMIEPZE14RP2_176"	-5.73092511619784	-1.53128579888866
"aMIEPZE14RP2_180"	5.03113028083585	-0.867662942748523
"aMIEPZE14RP2_181"	8.71633144889615	-0.27070001397655
